year,month,state,location,food,ingredient,species,serotype/genotype,status,illnesses,hospitalizations,fatalities
2005,June,Michigan,Restaurant,"Sandwich, Tuna Fish; Sandwich, Deli",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,June,Michigan,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,29,0.0,0.0
2005,June,Michigan,Restaurant,"Chicken, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,June,Michigan,Private Home/Residence; Grocery Store; School/College/University,Unspecified Beverage,Fin Fish,Norovirus unknown,Unknown,Confirmed,31,0.0,0.0
2005,June,Minnesota,Restaurant,Spinach Dip,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,14,0.0,0.0
2005,June,Minnesota,Catering Service,"Broccoli Salad; Cake, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,0.0
2005,June,Minnesota,Restaurant; Private Home/Residence,"Sandwich, Deli",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,23,0.0,0.0
2005,June,Minnesota,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,June,Minnesota,Restaurant; Private Home/Residence,"Sandwich, Pork; Cilantro, Unspecified",Fin Fish,Salmonella enterica,Manhattan,Confirmed,5,4.0,0.0
2005,June,Mississippi,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,48,0.0,0.0
2005,June,Multistate,Restaurant,"Deli Meat, Sliced Turkey",Turkey,Listeria monocytogenes,Unknown,Confirmed,13,13.0,1.0
2005,June,New Hampshire,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,44,0.0,0.0
2005,June,New Hampshire,Private Home/Residence,"Sandwich, Pork",Pork,Staphylococcus aureus,Unknown,Confirmed,23,0.0,0.0
2005,June,New York,Catering Service,"Refried Beans, Unspecified",Legume,Clostridium perfringens,Unknown,Suspected,16,0.0,0.0
2005,June,New York,Restaurant,"Clams, Raw","Clams, Raw",Norovirus genogroup I,Unknown,Confirmed,36,0.0,0.0
2005,June,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,26,0.0,0.0
2005,June,New York,Unknown,Multiple Foods,Fin Fish,Hepatitis A,Unknown,Confirmed,9,3.0,0.0
2005,June,New York,Restaurant; Private Home/Residence; Banquet Facility; Grocery Store,Multiple Foods,Fin Fish,Salmonella enterica,Typhimurium,Confirmed,15,2.0,0.0
2005,June,North Carolina,Private Home/Residence,Multiple Foods,Fin Fish,Salmonella enterica,Javiana,Confirmed,6,0.0,0.0
2005,June,North Carolina,Restaurant,"Beef, Bbq; Pork, Bbq",Fin Fish,Staphylococcus aureus,Unknown,Confirmed,4,0.0,0.0
2005,June,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2005,June,Ohio,Restaurant; Private Home/Residence,Biscuits,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2005,June,Ohio,Restaurant,"Fried Onions/Onion Rings, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,June,Ohio,Private Home/Residence; Grocery Store,"Chicken, Bbq; Chicken, Baked",Fin Fish,Salmonella enterica,Enteritidis,Confirmed,13,2.0,0.0
2005,June,Ohio,Restaurant,Sauces,Fin Fish,Bacillus cereus,Unknown,Suspected,3,0.0,0.0
2005,June,Ohio,Restaurant,Chicken Salad,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,12,2.0,0.0
2005,June,Oklahoma,Restaurant; Private Home/Residence; Grocery Store,Multiple Foods,Fin Fish,Campylobacter jejuni,Unknown,Confirmed,11,1.0,0.0
2005,June,Oregon,Private Home/Residence,Potato Salad,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,1.0,0.0
2005,June,Oregon,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,June,Oregon,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,7,0.0,0.0
2005,June,Oregon,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,6,0.0,0.0
2005,June,Pennsylvania,Private Home/Residence,Multiple Foods,Fin Fish,Shigella sonnei,Unknown,Confirmed,33,1.0,0.0
2005,June,Pennsylvania,Restaurant,"Sandwich, Chicken; Green Salad",Leafy Green; Vine-Stalk Eg. Tomato; Leafy Green; Vine-Stalk Eg. Tomato,Salmonella enterica,Muenchen,Confirmed,9,3.0,0.0
2005,June,South Carolina,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,23,0.0,0.0
2005,June,Tennessee,Restaurant,"Rice, Unspecified; Bean Dip",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,21,0.0,0.0
2005,June,Texas,Restaurant,"Queso Fresco, Unpasteurized",Fin Fish,Listeria monocytogenes,Unknown,Confirmed,12,12.0,0.0
2005,June,Virginia,Religious Facility,"Sandwich, Beef",Ground Beef,Salmonella enterica,Hartford,Confirmed,40,1.0,0.0
2005,June,Washington,Restaurant,Pizza,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,June,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,June,Washington,Unknown,"Salad, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,June,Wisconsin,Private Home/Residence,Taco Dip,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,22,0.0,0.0
2005,June,Wyoming,Restaurant,"Eggs, Unspecified; Tomato, Unspecified",Fin Fish,Salmonella enterica,Enteritidis,Confirmed,20,4.0,0.0
2005,July,Arizona,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
2005,July,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2005,July,California,Camp,"Burrito, Bean",Fin Fish,Bacterium,Unknown,Suspected,39,0.0,0.0
2005,July,California,Private Home/Residence,"Spice/Herb, Unspecified",Fin Fish,Chemical or toxin,Unknown,Suspected,3,3.0,0.0
2005,July,California,Restaurant,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2005,July,California,Private Home/Residence,"Chicken, Unspecified",Chicken,Salmonella enterica,Group D1,Suspected,6,1.0,0.0
2005,July,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,3,0.0,0.0
2005,July,California,Restaurant,"Sushi, Unspecified",Fin Fish,Bacillus cereus; Clostridium perfringens,Unknown,Suspected; suspected,25,0.0,0.0
2005,July,California,Nursing Home/Assisted Living Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,52,0.0,0.0
2005,July,California,Restaurant,Chips And Salsa,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,14,4.0,0.0
2005,July,California,Catering Service,Multiple Foods,Fin Fish,Bacillus cereus; Clostridium perfringens,Unknown,Suspected; suspected,114,0.0,0.0
2005,July,California,Restaurant,"Cake, Tiramisu",Egg,Salmonella enterica,Unknown,Confirmed,12,2.0,0.0
2005,July,California,Restaurant,"Chicken, Sweet And Sour",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,July,Colorado,Unknown,"Cantaloupe; Ground Beef, Unspecified",Fin Fish,Salmonella enterica,Newport,Confirmed,24,7.0,1.0
2005,July,Colorado,Catering Service,"Ground Beef, Hamburger; Sausage, Pork",Fin Fish,Clostridium perfringens,Unknown,Suspected,6,0.0,0.0
2005,July,Colorado,Restaurant; Catering Service,Multiple Foods,Fin Fish,Salmonella enterica; Salmonella enterica,Newport; Typhimurium,Confirmed; confirmed,100,1.0,0.0
2005,July,Colorado,Restaurant,"Sushi, Unspecified",Fin Fish,Salmonella enterica,Typhimurium var Cope,Confirmed,25,0.0,0.0
2005,July,Florida,Restaurant,House Salad,Fin Fish,Norovirus genogroup I,Unknown,Suspected,5,0.0,0.0
2005,July,Florida,Restaurant,Lettuce-Based Salads Unspecified,Fin Fish,Norovirus genogroup I,Unknown,Suspected,6,0.0,0.0
2005,July,Florida,Private Home/Residence,"Clams, Steamed",Fin Fish,Neurotoxic shellfish poison,Unknown,Confirmed,4,4.0,0.0
2005,July,Florida,Restaurant,Creme Brulee; Caesar Salad,Fin Fish,Staphylococcus aureus,Unknown,Suspected,2,0.0,0.0
2005,July,Florida,Restaurant,"Chicken, Buffalo Wings",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,July,Florida,Restaurant,"Ethnic Style, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,July,Florida,Restaurant,"Sandwich, Turkey",Turkey,Salmonella enterica,Group C2,Suspected,5,3.0,0.0
2005,July,Florida,Restaurant,"Spaghetti, Unspecified; Beef, Chili",Fin Fish,Chemical or toxin,Unknown,Suspected,7,0.0,0.0
2005,July,Florida,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Suspected,8,0.0,0.0
2005,July,Florida,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,GI_1,Confirmed,33,0.0,0.0
2005,July,Florida,Restaurant,"Pad Thai, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,July,Florida,Private Home/Residence,Sphyraena Barracuda,Fin Fish,Ciguatoxin,Unknown,Confirmed,6,4.0,0.0
2005,July,Hawaii,Private Home/Residence,"Fish, Ulua, Unspecified",Fin Fish,Ciguatoxin,Unknown,Confirmed,2,0.0,0.0
2005,July,Idaho,Camp,Watermelon,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,18,0.0,0.0
2005,July,Illinois,Catering Service,Fruit Salad,Fin Fish,Norovirus genogroup I,Unknown,Suspected,14,0.0,0.0
2005,July,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,July,Illinois,Private Home/Residence,Taco Or Nacho Salad,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,14,0.0,0.0
2005,July,Kansas,Catering Service,Potato Salad,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,54,0.0,0.0
2005,July,Kansas,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
2005,July,Michigan,Restaurant,"Beef, Other",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,July,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2005,July,Minnesota,Restaurant,Multiple Foods,Fin Fish,Clostridium perfringens,Unknown,Suspected,10,0.0,0.0
2005,July,Minnesota,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,26,0.0,0.0
2005,July,Minnesota,Restaurant,Tzatziki Sauce,Fin Fish,Bacillus cereus,Unknown,Confirmed,4,0.0,0.0
2005,July,Missouri,Private Home/Residence; Catering Service,Multiple Foods,Fin Fish,Salmonella enterica,Unknown,Confirmed,31,2.0,0.0
2005,July,Multistate,Restaurant,"Tomato, Beefsteak",Vine-Stalk Eg. Tomato,Salmonella enterica,Newport,Confirmed,72,8.0,0.0
2005,July,Multistate,Restaurant; Private Home/Residence,"Mayonnaise, Homemade; Cake, Tiramisu; Eggs, Other; Crab Cakes",Egg; Egg; Egg; Egg,Salmonella enterica,Enteritidis,Confirmed,23,5.0,0.0
2005,July,New Hampshire,Camp,"Roast Beef, Other",Beef,Clostridium perfringens,Unknown,Suspected,66,0.0,0.0
2005,July,New Jersey,Restaurant,"Fish, Fermented Fish",Fin Fish,Clostridium botulinum,Unknown,Confirmed,2,0.0,0.0
2005,July,New York,Private Home/Residence,Ice Tea,Water Based (Eg. Drink Mix),Heavy metals,Unknown,Confirmed,6,0.0,0.0
2005,July,New York,Catering Service,Tomato Salad; Green Salad; Tuna Salad,Vine-Stalk Eg. Tomato; Leafy Green; Pasta,Norovirus genogroup I,Unknown,Confirmed,31,1.0,0.0
2005,July,New York,Restaurant,Pork Fried Rice,Rice,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
2005,July,New York,Banquet Facility,"Chicken, Cordon Bleu",Chicken,Norovirus genogroup I,Unknown,Confirmed,13,0.0,0.0
2005,July,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,9,0.0,0.0
2005,July,New York,Restaurant; Private Home/Residence; Fair/Festival; Grocery Store; School/College/University,"Onion, Unspecified; Tomato, Unspecified",Root (Eg. Potato); Vine-Stalk Eg. Tomato,Salmonella enterica,Newport,Confirmed,27,2.0,0.0
2005,July,New York,Restaurant; Private Home/Residence,Multiple Foods,Fin Fish,Listeria monocytogenes,Unknown,Confirmed,6,6.0,0.0
2005,July,New York,Private Home/Residence,"Ground Beef, Hamburger",Beef,Salmonella enterica,Typhimurium,Confirmed,3,1.0,0.0
2005,July,North Dakota,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,1.0,0.0
2005,July,Ohio,Private Home/Residence,"Romaine Lettuce, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Suspected,10,1.0,0.0
2005,July,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
2005,July,Ohio,Camp,"Ice Cream, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,22,2.0,0.0
2005,July,Ohio,Restaurant,"Ground Beef, Hamburger",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,July,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,July,Ohio,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,10,0.0,0.0
2005,July,Oregon,Restaurant,Caesar Salad,Fin Fish,Norovirus unknown,Unknown,Suspected,22,0.0,0.0
2005,July,Oregon,Catering Service,"Chicken, Teriyaki",Fin Fish,Clostridium perfringens,Unknown,Confirmed,19,0.0,0.0
2005,July,Pennsylvania,Catering Service,Pasta Salad,Vine-Stalk Eg. Tomato; Root (Eg. Potato); Pasta; Sauces/ Dressings,Clostridium perfringens; Bacillus cereus,Unknown,Confirmed; suspected,22,0.0,0.0
2005,July,South Carolina,Restaurant,"Chicken, Bbq",Fin Fish,Clostridium perfringens,Unknown,Confirmed,27,2.0,0.0
2005,July,Tennessee,Restaurant; Catering Service,"Pork, Bbq",Fin Fish,Staphylococcus aureus,Unknown,Suspected,50,0.0,0.0
2005,July,Tennessee,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Heidelberg,Confirmed,19,2.0,0.0
2005,July,Utah,Catering Service,Mixed Fruit; Green Salad,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,121,0.0,0.0
2005,July,Utah,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Newport,Confirmed,38,7.0,0.0
2005,July,Utah,Restaurant,"Sandwich, Other",Fin Fish,Norovirus genogroup II,Unknown,Confirmed,15,0.0,0.0
2005,July,Vermont,Restaurant,"Turkey, Other",Fin Fish,Salmonella enterica,Unknown,Confirmed,8,2.0,0.0
2005,July,Virginia,Restaurant,House Salad,Fin Fish,Salmonella enterica,Hartford,Confirmed,29,3.0,0.0
2005,July,Virginia,Restaurant; Private Home/Residence; Catering Service,Chicken Biryani,Fin Fish,Salmonella enterica,Typhimurium,Confirmed,37,2.0,0.0
2005,July,Washington,Restaurant,"Ethnic Style, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,July,Washington,Restaurant,"Taco, Beef",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,July,Washington,Unknown,"Oysters, Raw",Fin Fish,Vibrio parahaemolyticus,Unknown,Confirmed,4,0.0,0.0
2005,July,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
2005,July,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,July,Wisconsin,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,9,1.0,0.0
2005,July,Wisconsin,Prison/Jail,"Gravy, Sausage",Fin Fish,Clostridium perfringens,Unknown,Confirmed,24,0.0,0.0
2005,July,Wisconsin,Catering Service,"Pork, Roasted",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,25,2.0,0.0
2005,July,Wisconsin,Catering Service,"Gravy; Beans, Baked",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,20,0.0,0.0
2005,July,Wyoming,Private Home/Residence,Multiple Foods,Fin Fish,Campylobacter jejuni,Unknown,Confirmed,6,0.0,0.0
2005,July,Wyoming,Private Home/Residence,"Whole Milk, Unpasteurized",Fin Fish,Campylobacter jejuni,Unknown,Suspected,11,2.0,0.0
2005,August,Alaska,Private Home/Residence,"Salmon, Unspecified",Fin Fish,Clostridium botulinum,Unknown,Confirmed,4,2.0,0.0
2005,August,Alaska,Private Home/Residence,Salmon Heads,Fin Fish,Clostridium botulinum,Unknown,Confirmed,4,2.0,0.0
2005,August,Arizona,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,August,California,Restaurant,Oysters,Oysters,Vibrio parahaemolyticus,Unknown,Suspected,14,0.0,0.0
2005,August,California,Restaurant,Fish Salad,Fin Fish,Scombroid toxin,Unknown,Confirmed,3,0.0,0.0
2005,August,California,Restaurant,Multiple Foods,Fin Fish,Staphylococcus other,Unknown,Suspected,2,0.0,0.0
2005,August,California,Restaurant,Multiple Foods,Fin Fish,Bacterium,Unknown,Suspected,6,1.0,0.0
2005,August,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,4,0.0,0.0
2005,August,California,Private Home/Residence; Grocery Store,Tuna Burger,Fin Fish,Scombroid toxin,Unknown,Confirmed,5,0.0,0.0
2005,August,California,Restaurant,"Salad, Unspecified; Corn",Fin Fish,Bacterium,Unknown,Suspected,4,0.0,0.0
2005,August,California,Restaurant,"Ethnic Style, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,August,California,Restaurant,"Salsa, Unspecified",Fin Fish,Salmonella enterica,Enteritidis,Confirmed,30,2.0,0.0
2005,August,California,Restaurant,Popcorn,Fin Fish,Bacterium,Unknown,Suspected,3,0.0,0.0
2005,August,California,Restaurant,Tuna Steak,Fin Fish,Scombroid toxin,Unknown,Confirmed,5,0.0,0.0
2005,August,California,Private Home/Residence,Ceviche,Shellfish,Salmonella unknown,Unknown,Suspected,2,1.0,0.0
2005,August,California,Restaurant,"Bbq, Unspecified",Fin Fish,Bacillus cereus; Clostridium perfringens,Unknown,Suspected; suspected,8,0.0,0.0
2005,August,California,Private Home/Residence,"Gelatin, Unspecified",Fin Fish,Bacterium,Unknown,Suspected,8,0.0,0.0
2005,August,Colorado,Restaurant,Shrimp Dishes Unspecified,Fin Fish,Salmonella enterica,Typhimurium var Cope,Confirmed,4,1.0,0.0
2005,August,Colorado,Grocery Store,"Beef, Other",Fin Fish,Clostridium perfringens,Unknown,Confirmed,8,0.0,0.0
2005,August,Colorado,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,24,0.0,0.0
2005,August,Colorado,Restaurant,"Pasta, Unspecified",Chicken,Norovirus genogroup I,Unknown,Confirmed,7,1.0,0.0
2005,August,Florida,Restaurant,"Ethnic Style, Buffet",Fin Fish,Staphylococcus aureus,Unknown,Suspected,2,0.0,0.0
2005,August,Florida,Restaurant,"Ethnic Style, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,August,Florida,Restaurant,Oriental Chicken Salad,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,August,Florida,Restaurant,"Steak, Prime Rib",Fin Fish,Clostridium perfringens,Unknown,Suspected,8,0.0,0.0
2005,August,Florida,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,August,Florida,Private Home/Residence,"Pork, Bbq",Fin Fish,Salmonella enterica,Unknown,Confirmed,36,0.0,0.0
2005,August,Georgia,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2005,August,Georgia,Restaurant,Strawberries,"Fruit, Unspecified",Norovirus genogroup I,Unknown,Confirmed,40,0.0,0.0
2005,August,Georgia,Private Home/Residence,"Ground Beef, Hamburger",Beef,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,6,1.0,0.0
2005,August,Georgia,Restaurant,"Sandwich, Other Egg/Poultry",Egg,Staphylococcus aureus,Unknown,Confirmed,15,4.0,0.0
2005,August,Hawaii,Restaurant,"Fish, Mackeral",Fin Fish,Staphylococcus aureus,Unknown,Confirmed,2,0.0,0.0
2005,August,Hawaii,Restaurant,Multiple Foods,Fin Fish,Campylobacter jejuni,Unknown,Confirmed,11,0.0,0.0
2005,August,Hawaii,Restaurant,"Fish, Ahi",Fin Fish,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2005,August,Hawaii,Unknown,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2005,August,Hawaii,Private Home/Residence,"Fish, Ulua",Fin Fish,Ciguatoxin,Unknown,Confirmed,2,0.0,0.0
2005,August,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2005,August,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,20,1.0,0.0
2005,August,Illinois,School/College/University,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,31,0.0,0.0
2005,August,Illinois,Restaurant,Nachos And Cheese,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,August,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,August,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,August,Kansas,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,August,Kansas,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,August,Maryland,Restaurant,"Chicken, Fried",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,August,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,12,0.0,0.0
2005,August,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,30,0.0,0.0
2005,August,Michigan,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,21,0.0,0.0
2005,August,Michigan,Restaurant,"Pizza, Meat",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2005,August,Michigan,Religious Facility,Taco Meat,Ground Beef,Bacillus cereus,Unknown,Confirmed,27,0.0,0.0
2005,August,Minnesota,Catering Service,"Soda, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,21,0.0,0.0
2005,August,Minnesota,Private Home/Residence,Stuffed Chicken,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,27,6.0,0.0
2005,August,Missouri,Private Home/Residence,"Sandwich, Deli",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,27,0.0,0.0
2005,August,Montana,Private Home/Residence,Multiple Salads,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,30,4.0,0.0
2005,August,Multistate,Restaurant,"Oysters, Raw","Oysters, Raw",Hepatitis A,Unknown,Confirmed,39,3.0,0.0
2005,August,New York,Restaurant,Rice And Peas,Rice,Bacillus cereus,Unknown,Suspected,16,0.0,0.0
2005,August,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,7,0.0,0.0
2005,August,New York,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,10,0.0,0.0
2005,August,New York,Prison/Jail,Multiple Foods,Fin Fish,"Escherichia coli, Shiga toxin-producing",O45,Confirmed,52,3.0,0.0
2005,August,New York,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2005,August,New York,Camp,Unspecified Vegetables,Fin Fish,Giardia intestinalis,Unknown,Confirmed,50,0.0,0.0
2005,August,New York,Catering Service,"Chicken, Grilled",Chicken,Norovirus genogroup I,Unknown,Confirmed,41,1.0,0.0
2005,August,Ohio,Unknown,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
2005,August,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,1.0,0.0
2005,August,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2005,August,Ohio,Restaurant,"Salad, Other",Fin Fish,Clostridium perfringens,Unknown,Suspected,2,0.0,0.0
2005,August,Ohio,Catering Service,Multiple Foods,Fin Fish,Salmonella enterica,Javiana,Confirmed,21,3.0,0.0
2005,August,Ohio,Restaurant; Catering Service,Fruit Salad,Fin Fish,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,18,6.0,1.0
2005,August,Oregon,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Montevideo,Confirmed,4,0.0,0.0
2005,August,Oregon,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Typhimurium,Suspected,9,0.0,0.0
2005,August,Oregon,Restaurant,"Fish, Escolar",Fin Fish,Scombroid toxin,Unknown,Confirmed,3,0.0,0.0
2005,August,Utah,Private Home/Residence,"Ice Cream, Homemade",Egg,Salmonella enterica,Enteritidis,Suspected,7,0.0,0.0
2005,August,Washington,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,30,0.0,0.0
2005,August,Washington,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Javiana,Suspected,6,0.0,0.0
2005,August,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,August,Washington,Restaurant,"Liver, Chicken",Fin Fish,Campylobacter unknown,Unknown,Confirmed,9,0.0,0.0
2005,August,Washington,Restaurant,"Oysters, Raw",Fin Fish,Vibrio unknown,Unknown,Suspected,2,0.0,0.0
2005,August,Wisconsin,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,17,0.0,0.0
2005,September,Arizona,Restaurant,"Whole Milk, Unpasteurized",Fin Fish,Campylobacter jejuni,Unknown,Confirmed,13,1.0,0.0
2005,September,California,Restaurant,"Bread, Unspecified; Cake, Cheese",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2005,September,California,Catering Service,"Sandwich, Roast Beef",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,50,1.0,0.0
2005,September,California,Restaurant; Private Home/Residence,Chicken Dishes,Fin Fish,Shigella sonnei,Unknown,Confirmed,100,2.0,0.0
